titre,date
Révélation du Canard Enchaîné: « Pénélope Fillon a subi une ablation de la langue il y a 15 jours »,2017-02-05
Emmanuel Chain remplacera François Fillon comme candidat de la droite,2017-02-05
Le PS Belge propose des hologrammes à ses mandataires pour pouvoir toucher 3 jetons de présence à la fois,2017-02-06
"Fillon : « Pénélope le sait, je n’ai pas l’habitude de me retirer, mais cette fois…",2017-02-06
"François Fillon :  » Les Français me reprochent des emplois fictifs, mais veulent élire un Président Fictif « ",2017-02-06
"Marine Le Pen souligne la pédagogie des policiers d’Aulnay : « Ils s’introduisent en France, on s’introduit dans leur c** »",2017-02-07
Le Pen: « Théo a été moins sodomisé par nos policiers que les Français par François Hollande »,2017-02-07
Francois Fillon annonce la composition de son gouvernement s’il est élu,2017-02-07
Macron explique son absence de programme: « J’avais engagé une certaine Pénélope F. pour l’écrire… »,2017-02-07
Pénélope Fillon serait actuellement au RSA avec 5 enfants à charge,2017-02-07
Emplois fictifs: le président du Standard en garde à vue après le match contre Courtrai.,2017-02-07
Penelope Fillon « Je demande le divorce et veux recupérer les salaires jamais perçus »,2017-02-07
Attaque au Louvre: La thèse du monosourcil privilégiée par les enquêteurs,2017-02-07
Cette astuce toute simple vous permet de protéger votre ordinateur contre les Virus,2017-02-07
"Suite à son renvoi en procès dans l’affaire Bygmalion, retour « providentiel » de Nicolas Sarkozy dans l’élection présidentielle",2017-02-07
Insee: la courbe du chômage invalidée à cause de tous les emplois de la famille Fillon,2017-02-08
Canteloup: 92% des Français étaient déjà choqués tous les jours par ses talents d’imitation,2017-02-08
Nous avons retrouvé pour vous… les commentaires de lecteurs de journaux entre 1933 et 1937,2017-02-08
[Vraie info] Quand Libération apprend à un élu FN qu’il est… un immigré « Je suis choqué »,2017-02-08
Quand Sudpresse instrumentalise un projet de plainte pour encore harceler Nordpresse,2017-02-08
La course à l’Elysée de François Fillon : les 24h du Mensonge,2017-02-08
Allah La Land : nouveau film de propagande de Daesh !,2017-02-08
#Théo: Changement total de look dans les cités françaises. Explosion des ventes de bretelles.,2017-02-09
François et Pénélope Fillon bientôt au cinéma dans LA LA GLANDE.,2017-02-09
"Il écrit « Les articles sur Théo il y en a trop, on en a plein le cul » et devient auteur pour Nicolas Canteloup",2017-02-10
#Poutougate : De vraies revelations sur cette ordure de Philippe Poutou,2017-02-10
Honteux : message subliminal lors de la diffusion d’un match de football à la télévision !,2017-02-10
Le Maréchal Pétain nie tout lien familial avec Benjamin Maréchal,2017-02-10
Chute du gouvernement Michel: De Croo débranche à nouveau la prise!,2017-02-10
Eurovision 2017: Jul représentera finalement la France à la place d’Alma,2017-02-11
"Bordeaux, une femme au foyer prend son rôle au premier degré et s’immole par le feu",2017-02-11
"Paris, il écoute du Jul sans auto-tune: sa maison explose (video)",2017-02-11
"FranceTV s’excuse « Jul était en réalité la défaite de la musique 2017, désolé pour le malentendu »",2017-02-11
Une nouvelle photo d’Adolf Hitler relance les théories du complot sur sa mort,2017-02-12
Un Végan victime d’un AVC après avoir découvert l’existence de plantes carnivores,2017-02-12
« Un cancer colorectal a été détecté chez Théo grâce aux examens: La police lui a sauvé la vie »,2017-02-12
[Vraie info] : Achetez les produits officiels Henry de Lesquen sur son site Internet !,2017-02-12
Les enfants syriens réagissent à la grossesse de Beyoncé : « Ça fait du bien »,2017-02-13
50 nuances plus sombres: 12 concombres retrouvés dans un cinéma après une séance.,2017-02-13
Remi Gaillard abattu par des militaires : Ils ont cru a une attaque de terroristes (vidéo),2017-02-13
Hitler agacé d’être systématiquement comparé à Trump,2017-02-13
Jacquie et Michel achètent les droits du match PSG-FCB pour tourner « 4 Parisiens dans le cul d’un espagnol »,2017-02-14
[Statistiques] Les principales zones de Match de PSG-BARCA,2017-02-14
Nouveau signe de ralliement du Front National: L’oiseau violet qui fait des saluts nazis avec son cou,2017-02-14
"Furlan, Moreau et Mathot aperçus aux Restos du Coeur ce week-end « On ne peut plus joindre les 2 bouts »",2017-02-14
Nordhal Lelandais n’a rien avoué lors de sa sortie « Il voulait juste prendre l’air »,2017-02-14
"Promo Saint-Valentin : À Aulnay-sous-Bois, deux coups de matraque rectal offerts pour le prix d’un",2017-02-14
Le programme de Macron disponible en early access dès Juin 2017,2017-02-15
Le buzz de la semaine: Ils confondent un dab avec une agression conjugale sur cette photo,2017-02-16
Flash info: Le programme d’Emmanuel Macron enfin disponible. Le lien dans l’article,2017-02-17
Un juif homosexuel et aveugle devenu djihadiste viole par erreur une femme au lieu de sa chèvre,2017-02-18
Daesh revendique l’accident de train en Belgique « Les terroristes voulaient le détourner vers le WTC de Bruxelles »,2017-02-18
Vincent « Les auditions à l’aveugle étaient faites pour moi »,2017-02-18
Xavier Beulin est mort « ses amis l’ont pris pour un biscuit d’apéritif »,2017-02-19
Xavier Beulin est mort dans un accident de bronzage,2017-02-19
"Pour contrer Mélenchon et son hologramme, Bayrou lance le meeting sur MSN messenger",2017-02-19
"Théo rend visite à Franck, un jeune déficient mental et lui offre un maillot",2017-02-19
Il résout « 10-10×10+10=? » sur facebook et reçoit la médaille Fields,2017-02-19
[Vraie info] L’incroyable message d’Afida Turner sur son maillot « cache chatte »,2017-02-19
"Il disait « Votez Trump, ne croyez pas la télévision » et réalise que Trump s’informe à la télévision",2017-02-20
ALERTE INFO: Le chanteur de Nirvana est mort,2017-02-20
"Xavier Beulin, président de la FNSEA, est mort",2017-02-20
Sudpresse attise à nouveau la haine avec du putaclic anti-réfugiés,2017-02-20
Attentat meurtrier en Suède cette nuit: Il s’agirait d’un coup monté de Trump pour prouver ses dires,2017-02-20
La NASA annonce avoir decouvert un univers parallèle où Macron a un programme,2017-02-21
"De retour en France, Marine Le Pen refuse d’enlever son voile",2017-02-21
André Gilles absent de la commission Publifin: « Ma mère m’a fait un mot »,2017-02-21
Jean-Marie Le Pen se rend voilé au Liban « On dit qu’il faut respecter les coutumes du pays où on est alors… »,2017-02-21
Un nouveau rouge à lèvres fait perdre du poids et les pharmaciens veulent vous le cacher,2017-02-21
Déjà plus de 2000 poissons morts suite au « Poisson Dauphin Challenge »,2017-02-21
Alerte : Marine Le Pen lapidée au Liban pour avoir refusé de porter le voile,2017-02-21
Le site delation.be vaudrait déjà un milliard d’euros!,2017-02-21
"[Vraie info] Bonne nouvelle, on vend maintenant des prothèses pour simuler un cameltoe",2017-02-22
"Ivre, elle confond son bébé et le rôti.",2017-02-22
"Mélenchon, Hamon et Jadot parviennent a un accord, le sujet va vous étonner",2017-02-22
"Marine Le Pen abandonne la politique et quitte la France pour Ahmed, rencontré au Liban.",2017-02-22
40 jours sans se laver,2017-02-22
La NASA annonce la découverte d’une intercommunale Liégeoise dans une autre galaxie,2017-02-23
Bruxelles: Découverte d’une tribu non-contactée à la station Arts-Loi,2017-02-23
Henry de Lesquen ne serait qu’un personnage des « Visiteurs II ».,2017-02-23
Incroyable : Elle perd 80 kilos simplement en ingérant une bouteille de Cillit Bang chaque matin,2017-02-23
Paris: 8 lycéens grévistes sur 10 avouent ne pas savoir pourquoi ils sèchent les cours,2017-02-24
La famille de Theo accusée d’avoir detourné le salaire de Penelope Fillon,2017-02-24
678.000 euros de Diamants retrouvés dans Théo « Le prétendu viol ? Une perquisition de la brigade financière »,2017-02-24
Il écrit « j’ai mal Hamon Fillon » et devient auteur pour Jean-Marie Bigard,2017-02-24
"Pour contrer Hamon, Mélenchon se rallie à Macron",2017-02-24
Les travaux des travaux de la gare de Mons prendront fin en 2018,2017-02-24
L’AB évacuée suite à une alerte au JUL,2017-02-25
"« Il m’a demandé la voiture pour aller faire les courses, j’ai rendu service",2017-02-25
L’hologramme de Jean-Luc Mélenchon mis en cause dans une affaire d’abus de confiance,2017-02-25
Exclusif : Penelope Fillon est en réalité une intercommunale belge,2017-02-25
A vendre: Lot de 3 cuillères à glace vintage : 40€,2017-02-26
Capucine Anav accuse Claude François d’avoir plagié Matt Pokora,2017-02-26
FLASH : François Hollande finalement candidat à la présidentielle française,2017-02-26
Lille: il dévore ses enfants après avoir été hypnotisé par Mesmer en regardant Stars sous Hypnose,2017-02-27
Un nouveau Coca Cola de 5 litres en Chine,2017-02-27
Insolite : il commande un appareil pour augmenter la taille de son pénis et reçoit une loupe,2017-02-27
Daesh revendique le linge plus blanc que blanc,2017-02-27
Le match OM PSG sera rediffusé samedi soir à 0:00 sur Canal +,2017-02-27
François Fillon refuse de partir et nomme Henry de Lesquen comme porte-parole,2017-03-03
"Paris, la Tour Eiffel bientôt rasée après la découverte d’amiante en quantité alarmante",2017-03-03
Mathieu Sommet se lance dans la course à la présidence après la mise en examen de Fillon,2017-03-03
The Voice: Matt Pokora avoue avoir perdu l’audition à l’âge de 5 ans,2017-03-04
Le Salon de l’homme politique de nouveau envahi par des agriculteurs,2017-03-04
Une Vegan devorée par une plante carnivore au Jardin Botanique de Paris,2017-03-05
Incroyable : cette vache traduit en direct le discours de Marine Le Pen,2017-03-06
Drame du progrès: Un funambule meurt en passant au Wi-Fi,2017-03-06
Nouvelle défection à droite : Pénélope Fillon démissionne de son poste d’attachée parlementaire,2017-03-06
Louvain-la-Neuve : un étudiant hospitalisé après s’être enfoncé une pile dans l’urètre (PHOTO NON CENSURÉE DANS L’ARTICLE),2017-03-07
"« Les défécations du camp Fillon ont généralement  lieu le matin, peu après le réveil » d’après Professeur Connard",2017-03-07
Le décret anti-Hobbits de Sauron suspendu par la Communauté de l’Anneau,2017-03-08
Tabassé à mort pour avoir demandé « Et la journée de l’homme c’est pour quand ? »,2017-03-08
Flash info: Johnny Hallyday va mourir,2017-03-09
Düsseldorf: l’agresseur voulait juste que « les gens se fendent la gueule »,2017-03-10
Johnny donnera un cancer d’adieu au stade de France!,2017-03-10
Les gros sont meilleurs au lit,2017-03-10
"PSG: Nasser remplace les joueurs par des travelos: „eux, ils savent faire des passes“",2017-03-10
"Excuses : François Fillon parlait « des hautistes, les gens des Hauts-de-France » et non des autistes",2017-03-11
Johnny prépare une version réactualisée d’un de ses plus grand tube qui commencera désormais par : « Les portes du poumon d’acier »,2017-03-11
« François a le fi(ll)on comme Théo » : la sortie d’Emmanuel Macron qui ne passe pas,2017-03-11
"Confondu avec une pizza, cet homme brûlé au troisième degré se fait dévoré ! (PHOTO)",2017-03-12
VIDEO – Nicolas Sarkozy annonce son soutien à Emmanuel Macron,2017-03-13
Nicolas Sarkozy : qui m’imagine mis en examen pendant la campagne de 2007 ou en 2012 ?,2017-03-14
Les preuves du piege du Parisien dans le soutien de Valls à Hamon,2017-03-14
Les gestes qui sauvent en cas d’intrusion d’objet dans l’anus,2017-03-14
Fillon s’explique sur le coût de ses costumes : « Je suis Batman ! »,2017-03-14
"Malédiction sur les rockeurs: aprés le cancer de Johnny, le grattage de la prostate de Dick Rivers.",2017-03-15
"Grève des terroristes : le Gouvernement plaide pour un service minimum, l’armée appelée en renfort",2017-03-15
"Il écrit « avec ses costards, Fillon va se prendre une veste » et devient chroniqueur chez Laurent Ruquier",2017-03-15
Le PDG de BFM peu impressionné par la météo de Mélanie : « Nous engageons des journalistes trisomiques depuis plus de 20 ans »,2017-03-15
Le Parisien annonce le ralliement de Jacques Chirac à Emmanuel Macron,2017-03-15
Une méthode révolutionnaire contre les brûlures !,2017-03-16
Francois Fillon serait en couple avec Marion Maréchal Le Pen,2017-03-18
Deschamps remplace Kanté par Florian Philippot : « Il est meilleur en récupération »,2017-03-18
EXCLU : Les candidatures de François Fillon et Marine le Pen rejetées par le Conseil Constitutionnel,2017-03-18
[Exclu] Marwan Muhammad obtient les 500 signatures et 17% des intentions de votes,2017-03-19
The voice: Il se tape les couilles violemment pour chanter comme Mika et décède.,2017-03-19
Lille: découverte d’un cimetière Cetelem en plein centre ville,2017-03-19
"Lille: à 5 ans, elle va devenir la plus jeune mère de France",2017-03-19
Attaque de Londres: François Fillon change de slogan de campagne pour « My tailor is rich » pour montrer son soutien,2017-03-20
les 5 conseils de Jean Luc Lahaie pour se faire des jeûnes cet été,2017-03-21
Marine Le Pen à l’affiche du prochain film « Les dents de la merde » de Luc Besson,2017-03-21
Cyril Hanouna va organiser un débat avec les « petits candidats » aux élections présidentielles,2017-03-21
Avignon: Terroriste ou déséquilibré ? On attend toujours la couleur de l’assaillant,2017-03-22
